Link1	Link2	MatchReal	MatchV1	MatchV3	Confidence
https://roamler-api.net/photos/c37d371f-08fd-40c3-87e0-29b7eb09935c	https://roamler-api.net/photos/488fba3e-c891-45f9-b378-6be2bd57b9c4	0	1	1	31
https://roamler-api.net/photos/e5ddc78f-9a9d-411a-a578-685d9c026647	https://roamler-api.net/photos/f4b78c25-5a02-4473-894c-09dc57f55489	1	1	1	47
https://roamler-api.net/photos/f4b78c25-5a02-4473-894c-09dc57f55489	https://roamler-api.net/photos/2dc99dfd-ff8e-4f3d-8611-84468f5b90b0	1	1	1	42
https://roamler-api.net/photos/2dc99dfd-ff8e-4f3d-8611-84468f5b90b0	https://roamler-api.net/photos/f2c012ba-9421-43f8-8ff6-4b38cb9543ba	1	1	1	34
https://roamler-api.net/photos/f2c012ba-9421-43f8-8ff6-4b38cb9543ba	https://roamler-api.net/photos/e8cfc119-db4e-449c-a122-dbedc8e0b9e1	1	1	1	40
https://roamler-api.net/photos/e8cfc119-db4e-449c-a122-dbedc8e0b9e1	https://roamler-api.net/photos/ee2244f8-8dc2-44be-be3a-f6249c07fa5d	1	0	0	29
https://roamler-api.net/photos/152eacb0-d3e7-40db-a909-0c70d1e0a7dd	https://roamler-api.net/photos/1538bbdf-66d3-47a6-ad15-75aea3cb12c3	1	1	1	31
https://roamler-api.net/photos/1538bbdf-66d3-47a6-ad15-75aea3cb12c3	https://roamler-api.net/photos/58f9ca62-fcd8-4a2e-848f-a1af734c32b0	1	1	1	31
https://roamler-api.net/photos/58f9ca62-fcd8-4a2e-848f-a1af734c32b0	https://roamler-api.net/photos/0f9b3641-7539-4451-b90c-450e8b00bdb8	1	0	0	24
https://roamler-api.net/photos/0f9b3641-7539-4451-b90c-450e8b00bdb8	https://roamler-api.net/photos/ac30a11a-b629-417e-86a0-e8778895e09e	1	0	0	11
https://roamler-api.net/photos/ac30a11a-b629-417e-86a0-e8778895e09e	https://roamler-api.net/photos/bd2b16a0-c9db-4aa0-af64-24bdb81e97ab	1	0	0	21
https://roamler-api.net/photos/bd2b16a0-c9db-4aa0-af64-24bdb81e97ab	https://roamler-api.net/photos/9e78368b-0e74-46df-95ae-5eee3957069d	1	1	1	41
https://roamler-api.net/photos/7a1aa9c0-13fa-4de2-a38f-cd66e7df6058	https://roamler-api.net/photos/3d6ca768-821a-4714-9917-8db576156e81	1	1	1	37
https://roamler-api.net/photos/3d6ca768-821a-4714-9917-8db576156e81	https://roamler-api.net/photos/56e2aea1-7f2a-49ff-8a0a-70951bde268e	1	1	1	34
https://roamler-api.net/photos/56e2aea1-7f2a-49ff-8a0a-70951bde268e	https://roamler-api.net/photos/fc984d53-aae0-4b69-ae99-814de24c246a	1	1	1	35
https://roamler-api.net/photos/61492615-7803-4dad-b73c-8de1a88537ca	https://roamler-api.net/photos/6c766e08-b717-4b3d-be06-1a4cb9049efb	1	1	1	32
https://roamler-api.net/photos/6c766e08-b717-4b3d-be06-1a4cb9049efb	https://roamler-api.net/photos/a3491db1-bcee-4122-bf9b-7ceddfe4de57	1	1	1	32
https://roamler-api.net/photos/d0bcfc20-1faf-4741-ab58-d093d80e5de8	https://roamler-api.net/photos/9bfb6097-055c-4970-b150-e68a64a9872b	1	1	1	39
https://roamler-api.net/photos/9bfb6097-055c-4970-b150-e68a64a9872b	https://roamler-api.net/photos/f1021992-992e-4694-8bfe-4bff5f4c545a	0	0	0	12
https://roamler-api.net/photos/11751482-76b2-4587-8ae0-4d23fdb82636	https://roamler-api.net/photos/33f85b96-de91-44da-b69c-c773cbbddc02	1	1	1	35
https://roamler-api.net/photos/7619ecce-d019-414f-81d3-4b0806c14089	https://roamler-api.net/photos/ca837ae6-80da-4cb4-bebf-375b65db3a72	1	1	1	34
https://roamler-api.net/photos/ca837ae6-80da-4cb4-bebf-375b65db3a72	https://roamler-api.net/photos/f5ee7b8e-1a53-4b54-b2f8-8c31fa7d49ec	1	1	1	44
https://roamler-api.net/photos/42dedd7c-f040-47a2-b9cf-3763ba2d6a2d	https://roamler-api.net/photos/4cfa27d8-b77f-494f-9f0c-0717532fe1e1	1	0	0	26
https://roamler-api.net/photos/0ff1a822-8468-4100-9448-c7fb51ca5a3c	https://roamler-api.net/photos/79481380-868f-4be4-ae55-d593d0d7773f	0	1	1	69
https://roamler-api.net/photos/79481380-868f-4be4-ae55-d593d0d7773f	https://roamler-api.net/photos/15217087-8ea1-4adb-a93b-6016c0c5b909	1	0	0	24
https://roamler-api.net/photos/15217087-8ea1-4adb-a93b-6016c0c5b909	https://roamler-api.net/photos/0911390c-a2d5-440c-8ff3-73743595da25	1	0	0	25
https://roamler-api.net/photos/0911390c-a2d5-440c-8ff3-73743595da25	https://roamler-api.net/photos/b4e0cbd1-a6ee-49bb-87ec-5cc3b59fe82d	1	0	0	14
https://roamler-api.net/photos/4a5f11b7-903d-4065-9db4-4b01877bd501	https://roamler-api.net/photos/1c362ee7-9c71-45d5-bc1e-84b1160244e1	1	1	1	56
https://roamler-api.net/photos/1c362ee7-9c71-45d5-bc1e-84b1160244e1	https://roamler-api.net/photos/06873bed-9305-488b-bad2-61bdb07d43f6	0	1	1	34
https://roamler-api.net/photos/865c4ad0-e820-4a0c-8848-800120457632	https://roamler-api.net/photos/2878f76a-afcd-459a-a8d4-dd52df733d43	1	1	1	59
https://roamler-api.net/photos/2878f76a-afcd-459a-a8d4-dd52df733d43	https://roamler-api.net/photos/5b3c5852-510f-4529-b11b-f9f089f2a8d0	1	1	1	54
https://roamler-api.net/photos/5b3c5852-510f-4529-b11b-f9f089f2a8d0	https://roamler-api.net/photos/e4e1c3eb-75d0-4638-b744-e68faa62e4f2	1	1	1	66
https://roamler-api.net/photos/e4e1c3eb-75d0-4638-b744-e68faa62e4f2	https://roamler-api.net/photos/9b06810e-ec56-4e47-b4f6-4888fe06957d	1	1	1	56
https://roamler-api.net/photos/1f3badc9-7b74-4f79-85bb-ab23c085f333	https://roamler-api.net/photos/f458432e-4ec3-4ea6-bd08-a8477f7ec829	0	1	1	36
https://roamler-api.net/photos/f458432e-4ec3-4ea6-bd08-a8477f7ec829	https://roamler-api.net/photos/d42a5150-baf5-4bd5-b743-47ccdeea6713	1	1	1	44
https://roamler-api.net/photos/d42a5150-baf5-4bd5-b743-47ccdeea6713	https://roamler-api.net/photos/6a6d632a-a2ca-4391-854d-ab4beb012f40	1	1	1	49
https://roamler-api.net/photos/6a6d632a-a2ca-4391-854d-ab4beb012f40	https://roamler-api.net/photos/95ed3055-c123-46c6-ba52-7804f1cff780	1	1	1	50
https://roamler-api.net/photos/95ed3055-c123-46c6-ba52-7804f1cff780	https://roamler-api.net/photos/d8160806-54de-474b-8d4b-f9ceaeb2852c	1	1	1	54
https://roamler-api.net/photos/17a0229e-920d-480e-9a90-183f584310da	https://roamler-api.net/photos/ab3f0bc1-995f-452b-b3ab-94361566fefd	1	1	1	45
https://roamler-api.net/photos/ab3f0bc1-995f-452b-b3ab-94361566fefd	https://roamler-api.net/photos/778ce338-18aa-405f-916a-a1e346f1a059	1	1	1	49
https://roamler-api.net/photos/778ce338-18aa-405f-916a-a1e346f1a059	https://roamler-api.net/photos/8a8f7551-2291-4dbc-b656-ac253e04edb2	1	1	1	58
https://roamler-api.net/photos/0521af29-2551-4be2-9d8a-f9350d72eda1	https://roamler-api.net/photos/09f3fa80-62f9-41b9-ab74-553f3d85cce1	0	0	0	11
https://roamler-api.net/photos/c6ba2765-3cca-4821-9a1c-45ca65cbbe42	https://roamler-api.net/photos/4947e67c-b8bd-4ac5-bbd7-23f999e2a408	1	1	1	37
https://roamler-api.net/photos/a2c99122-223b-425b-8bc7-de2d4a64e2d7	https://roamler-api.net/photos/a5080d2e-1d30-41d2-9061-66f4b722c5cb	0	0	0	21
https://roamler-api.net/photos/366f6800-e346-47d6-aaeb-9bf86e19423e	https://roamler-api.net/photos/8d11c768-5564-408b-b9fb-45c038174e4f	1	1	1	31
https://roamler-api.net/photos/88fd9db0-2dc8-46b9-995d-f2cb978837e1	https://roamler-api.net/photos/384839d3-5b19-4649-9ee0-9721f98c2b8b	1	1	1	34
https://roamler-api.net/photos/bdb6b0ca-8f3e-49b2-b6ae-ecdd0c69c01c	https://roamler-api.net/photos/14f4c04c-686c-4fb0-8f32-0f85ac420d22	1	1	1	36
https://roamler-api.net/photos/14f4c04c-686c-4fb0-8f32-0f85ac420d22	https://roamler-api.net/photos/f6972659-7584-4df8-b802-c3ba4d730e7e	1	1	1	33
https://roamler-api.net/photos/f6972659-7584-4df8-b802-c3ba4d730e7e	https://roamler-api.net/photos/ee761290-040a-46cb-9e6a-72a23f9df816	1	1	1	43
https://roamler-api.net/photos/ee761290-040a-46cb-9e6a-72a23f9df816	https://roamler-api.net/photos/63d9e079-6659-4755-afbd-c72c564b0b04	1	1	1	50
https://roamler-api.net/photos/63d9e079-6659-4755-afbd-c72c564b0b04	https://roamler-api.net/photos/efb3405b-5a0f-469c-876d-8465bb1b05c7	1	1	1	42
https://roamler-api.net/photos/efb3405b-5a0f-469c-876d-8465bb1b05c7	https://roamler-api.net/photos/dac9d072-163c-4df1-8d1d-a0f0758f1d47	1	1	1	51
https://roamler-api.net/photos/dac9d072-163c-4df1-8d1d-a0f0758f1d47	https://roamler-api.net/photos/868182ab-fb41-4da7-947d-9b29c1a8ecf1	1	1	1	60
https://roamler-api.net/photos/c293ea9c-7e8d-4ca2-886e-0a1a3e19c739	https://roamler-api.net/photos/f7578191-46ee-4a21-9229-2ccb6da604a4	1	1	1	62
https://roamler-api.net/photos/f7578191-46ee-4a21-9229-2ccb6da604a4	https://roamler-api.net/photos/7fcece17-83ff-41a3-ab61-912f1f76d785	1	1	1	42
https://roamler-api.net/photos/7fcece17-83ff-41a3-ab61-912f1f76d785	https://roamler-api.net/photos/a3905c46-8976-404a-8b46-50a9097340ff	0	0	0	13
https://roamler-api.net/photos/d9e4d2ff-b50d-48ed-bfbe-104926a4dd76	https://roamler-api.net/photos/130c8425-149d-4d0f-a2a1-2c7ac2ab737a	1	1	1	61
https://roamler-api.net/photos/130c8425-149d-4d0f-a2a1-2c7ac2ab737a	https://roamler-api.net/photos/c01d1d7e-3d56-4729-9b4a-0e6cea564bba	1	1	1	66
https://roamler-api.net/photos/c01d1d7e-3d56-4729-9b4a-0e6cea564bba	https://roamler-api.net/photos/8f0e1d57-67c4-475a-9c10-2fd0f2254d28	1	0	0	15
https://roamler-api.net/photos/0daf7394-5e26-432b-a540-7b43d4e60b3d	https://roamler-api.net/photos/d3015634-c664-48b8-8921-f0f7f2d70363	1	1	1	49
https://roamler-api.net/photos/d3015634-c664-48b8-8921-f0f7f2d70363	https://roamler-api.net/photos/da26c4d0-46cd-4dd0-95d9-cfec399c4878	1	1	1	38
https://roamler-api.net/photos/da26c4d0-46cd-4dd0-95d9-cfec399c4878	https://roamler-api.net/photos/a3371472-3f52-47be-9a16-8edb9162d640	1	1	1	67
https://roamler-api.net/photos/e62505ab-d17f-4968-a0b1-40e16d2971ac	https://roamler-api.net/photos/74e55747-fcb6-4478-a59e-2b75c1cfbfee	1	1	1	48
https://roamler-api.net/photos/74e55747-fcb6-4478-a59e-2b75c1cfbfee	https://roamler-api.net/photos/b0b3ad2c-5154-400e-9d1a-4fe13cf4cfbf	1	1	1	50
https://roamler-api.net/photos/b0b3ad2c-5154-400e-9d1a-4fe13cf4cfbf	https://roamler-api.net/photos/d7c71136-c293-4c9d-9ab3-1d19fe1846c8	1	1	1	52
https://roamler-api.net/photos/d7c71136-c293-4c9d-9ab3-1d19fe1846c8	https://roamler-api.net/photos/630977e7-1970-41b6-8841-6403bb16db21	1	1	1	54
https://roamler-api.net/photos/630977e7-1970-41b6-8841-6403bb16db21	https://roamler-api.net/photos/0f6afffe-df11-4371-8736-ea5dcdda951d	1	1	1	53
https://roamler-api.net/photos/0f6afffe-df11-4371-8736-ea5dcdda951d	https://roamler-api.net/photos/b2f71d82-5908-44a0-b3f8-2e14265392bc	1	1	1	42
https://roamler-api.net/photos/b2f71d82-5908-44a0-b3f8-2e14265392bc	https://roamler-api.net/photos/8a2aa7c4-d607-4cba-9d25-7e9697ce8462	1	1	1	61
https://roamler-api.net/photos/1309790c-fee3-462d-b8ba-a5980d65cf4b	https://roamler-api.net/photos/6411bb93-6720-4d52-afd8-713c45bcf925	1	1	1	50
https://roamler-api.net/photos/6411bb93-6720-4d52-afd8-713c45bcf925	https://roamler-api.net/photos/6c642fe0-e47d-4e44-a48e-851f114d3d25	1	1	1	40
https://roamler-api.net/photos/6c642fe0-e47d-4e44-a48e-851f114d3d25	https://roamler-api.net/photos/3af0a95a-b9c8-491d-8a02-8b7af50446e1	1	1	1	37
https://roamler-api.net/photos/277c617f-db5e-4875-86f6-750e0f8d13e4	https://roamler-api.net/photos/64415b4c-1095-4db2-8dae-821ec2a1a15d	1	1	1	53
https://roamler-api.net/photos/64415b4c-1095-4db2-8dae-821ec2a1a15d	https://roamler-api.net/photos/a2d7aef5-8506-4181-87c7-78e704c4a607	1	1	1	63
https://roamler-api.net/photos/e02d795b-b09d-42d1-94bd-1dc5eb007580	https://roamler-api.net/photos/1cca5bdb-cad6-4b88-9960-125756d3c61b	1	1	1	42
https://roamler-api.net/photos/1cca5bdb-cad6-4b88-9960-125756d3c61b	https://roamler-api.net/photos/43ef0e28-0792-4459-858d-0b8089f9031c	0	0	0	18
https://roamler-api.net/photos/bcdca9ee-4815-4a1f-bb67-f7263d9f719d	https://roamler-api.net/photos/89a36023-1ce6-4bdc-8fa9-8e9007519397	1	1	1	45
https://roamler-api.net/photos/89a36023-1ce6-4bdc-8fa9-8e9007519397	https://roamler-api.net/photos/80f4f2b6-1dc7-4fda-8ef3-94eb6c803b6e	1	1	1	48
https://roamler-api.net/photos/5ee835c6-a321-4f9c-8592-a4832becf1c6	https://roamler-api.net/photos/fedd7647-734e-44ef-abd4-159f7311f687	1	1	1	38
https://roamler-api.net/photos/fedd7647-734e-44ef-abd4-159f7311f687	https://roamler-api.net/photos/1506ed89-8be2-4767-9707-3dd28f402adc	1	1	1	32
https://roamler-api.net/photos/1506ed89-8be2-4767-9707-3dd28f402adc	https://roamler-api.net/photos/2b80aaec-ed46-4351-afed-8b9b42c8c1f4	1	0	0	30
https://roamler-api.net/photos/3ea3e539-fc7f-4bd9-a336-1d0c5c01252a	https://roamler-api.net/photos/d2d7d304-e6c5-4783-bebc-721c7dc9355e	1	1	1	32
https://roamler-api.net/photos/d2d7d304-e6c5-4783-bebc-721c7dc9355e	https://roamler-api.net/photos/591b9638-6bf0-4377-8974-3d88371630f6	1	0	0	27
https://roamler-api.net/photos/44868746-64d3-4310-8c4d-2a9bb670c201	https://roamler-api.net/photos/b2cb7f6b-383c-4256-9254-7c4079077a36	0	0	0	25
https://roamler-api.net/photos/b7c6519a-0c61-469d-a501-e93fa37a3114	https://roamler-api.net/photos/689614b4-3c07-44ca-b5bb-ece1ffd45f51	1	1	1	51
https://roamler-api.net/photos/689614b4-3c07-44ca-b5bb-ece1ffd45f51	https://roamler-api.net/photos/649baf3f-12f3-42cc-9afc-96e2667adb02	1	1	1	59
https://roamler-api.net/photos/4eaf7239-e7b3-4f0b-96e7-8af316c47498	https://roamler-api.net/photos/918a9608-1417-44f4-8abc-7fccf8c6f7bf	1	1	1	45
https://roamler-api.net/photos/17adde57-69b5-4a84-a87d-f63394978025	https://roamler-api.net/photos/cdef13f9-2042-4b95-b62d-5d0ca4d005c3	1	1	1	47
https://roamler-api.net/photos/4071930e-8cbb-431b-9255-c8e93fcfd68d	https://roamler-api.net/photos/d8226510-1e58-4a3b-9048-909cf9a49b69	1	1	1	32
https://roamler-api.net/photos/f1d7e17e-7489-43c5-aebb-efb84d9f4394	https://roamler-api.net/photos/c07a9881-2482-4724-bd5f-a30b096f304e	1	0	0	30
https://roamler-api.net/photos/04a624e9-0715-4fac-a57c-9faa5250b05d	https://roamler-api.net/photos/7a78757c-a28b-408c-9d82-eb7cca30d9b3	1	1	1	39
https://roamler-api.net/photos/7a78757c-a28b-408c-9d82-eb7cca30d9b3	https://roamler-api.net/photos/9fa88812-737d-439c-b64c-4b849023b15b	1	1	1	60
https://roamler-api.net/photos/46871edf-e3c5-40a1-bd2c-76c97638c688	https://roamler-api.net/photos/87a01d67-17fb-4e27-8780-fb952ce7bd53	0	0	0	19
https://roamler-api.net/photos/79b6c699-41c0-4b07-8642-0422da489ec8	https://roamler-api.net/photos/7f48e314-e272-4366-abd8-769dadd18886	1	1	1	32
https://roamler-api.net/photos/7f48e314-e272-4366-abd8-769dadd18886	https://roamler-api.net/photos/a8fe1e6e-9bba-4548-887b-12d1bbdcdef0	1	1	1	47
https://roamler-api.net/photos/0b679703-dfd0-40c4-9be3-0aeba552e08f	https://roamler-api.net/photos/a7b96f13-3b34-414c-81bd-8c4a1bd923dd	1	1	1	33
https://roamler-api.net/photos/a56a7867-31f3-4fb4-af0b-1edab6f5b9b3	https://roamler-api.net/photos/bd2b1720-bdf7-4401-83d8-7a561d80b91b	0	0	0	21
https://roamler-api.net/photos/bd2b1720-bdf7-4401-83d8-7a561d80b91b	https://roamler-api.net/photos/867204d1-8d6c-416a-9ac2-f9005c0cfb45	1	0	0	24
https://roamler-api.net/photos/867204d1-8d6c-416a-9ac2-f9005c0cfb45	https://roamler-api.net/photos/00000000-0000-0000-0000-000000000000	0	0	ERROR	0
https://roamler-api.net/photos/45578285-2f9f-4e83-8385-4c7a14d8c945	https://roamler-api.net/photos/b0f3b959-a488-43f6-96c3-d6c9f5401f64	1	0	0	29
https://roamler-api.net/photos/99674de5-fbd3-41b6-9067-4f260a2e8af7	https://roamler-api.net/photos/a9803d5b-59c6-476c-8ea6-b93fa65ac8d2	1	1	1	58
https://roamler-api.net/photos/a9803d5b-59c6-476c-8ea6-b93fa65ac8d2	https://roamler-api.net/photos/e60ae053-3d2f-4344-843a-73b3740121b0	1	1	1	50
https://roamler-api.net/photos/54f4febb-d1ac-441f-99ce-430c54f456c0	https://roamler-api.net/photos/558fa820-346b-4259-8ba0-e0ba52edda3c	1	1	1	42
https://roamler-api.net/photos/558fa820-346b-4259-8ba0-e0ba52edda3c	https://roamler-api.net/photos/43895c6d-87f7-43d5-9123-0a415f67352d	1	1	1	35
https://roamler-api.net/photos/43895c6d-87f7-43d5-9123-0a415f67352d	https://roamler-api.net/photos/6c738621-5f73-43b1-846d-fac41170ee86	1	1	1	50
https://roamler-api.net/photos/6c738621-5f73-43b1-846d-fac41170ee86	https://roamler-api.net/photos/b6e07c88-477f-4542-84e1-4a1bf1ab20c3	1	1	1	56
https://roamler-api.net/photos/db1b6c5a-f417-44be-a033-aab9f391406e	https://roamler-api.net/photos/3b519fd2-b5b5-4b06-9d62-138dbaecda02	1	0	0	29
https://roamler-api.net/photos/3b519fd2-b5b5-4b06-9d62-138dbaecda02	https://roamler-api.net/photos/038f29e9-7d46-4c28-b86d-c8715194db0a	0	0	0	22
https://roamler-api.net/photos/2293971b-25b2-48cc-9fbb-386c31bb49e0	https://roamler-api.net/photos/9156a7d1-58af-4970-931d-1b10e6eeec5d	1	0	0	27
https://roamler-api.net/photos/9156a7d1-58af-4970-931d-1b10e6eeec5d	https://roamler-api.net/photos/4f9b163c-89ce-45ec-911a-c86569a1f003	1	0	0	22
https://roamler-api.net/photos/4f9b163c-89ce-45ec-911a-c86569a1f003	https://roamler-api.net/photos/7aff359a-3261-4e01-b4e8-3811c4376603	1	0	0	21
https://roamler-api.net/photos/7aff359a-3261-4e01-b4e8-3811c4376603	https://roamler-api.net/photos/730c4f4a-abba-4272-92bc-faca3c3db6f3	1	0	0	21
https://roamler-api.net/photos/e96d34fc-ddec-4e86-82eb-38f76263bd0b	https://roamler-api.net/photos/be63e827-7fd0-41ae-b7c9-e02ab7874ebe	0	0	0	28
https://roamler-api.net/photos/a2906d09-c466-47a4-b553-9bf738d50654	https://roamler-api.net/photos/c8b13f00-e141-4cd0-afaf-62c93b87f253	1	1	1	57
https://roamler-api.net/photos/c8b13f00-e141-4cd0-afaf-62c93b87f253	https://roamler-api.net/photos/61ad7f36-efb4-4fce-a39a-7a374f828ab9	1	1	1	46
https://roamler-api.net/photos/e259b462-a95a-492c-adaf-aebb45a1cec1	https://roamler-api.net/photos/dbf99971-8a21-4e3a-874a-a6ad102bdbfc	1	1	1	56
https://roamler-api.net/photos/450b3d50-09f7-4806-81d9-f028d207eda7	https://roamler-api.net/photos/883abd80-630f-48e2-81d3-dee59832fb2c	1	1	1	39
https://roamler-api.net/photos/0784fd66-5249-4752-a11b-6312f82d92a8	https://roamler-api.net/photos/fe576e91-6cfe-427a-bf4c-ec94bb9b8631	1	0	0	30
https://roamler-api.net/photos/fe576e91-6cfe-427a-bf4c-ec94bb9b8631	https://roamler-api.net/photos/909fe419-b76b-494a-9be6-31fcbc6966c3	1	1	1	31
https://roamler-api.net/photos/909fe419-b76b-494a-9be6-31fcbc6966c3	https://roamler-api.net/photos/043ba17e-8532-4367-bf2f-eca2277131a7	1	1	1	39
https://roamler-api.net/photos/043ba17e-8532-4367-bf2f-eca2277131a7	https://roamler-api.net/photos/ce609f02-5928-4213-b416-f6d479fe18e5	1	1	1	38
https://roamler-api.net/photos/ce609f02-5928-4213-b416-f6d479fe18e5	https://roamler-api.net/photos/00000000-0000-0000-0000-000000000000	0	0	ERROR	0
https://roamler-api.net/photos/bf52a8ad-4bfd-45cd-9f1f-179346dc9680	https://roamler-api.net/photos/7c9cc8ca-c117-49d2-b4e3-ea64560d50aa	1	1	1	35
https://roamler-api.net/photos/7c9cc8ca-c117-49d2-b4e3-ea64560d50aa	https://roamler-api.net/photos/3a756d9b-08c9-4ef2-931f-6add3e61202a	0	0	0	20
https://roamler-api.net/photos/6b70eebb-6acc-4a4c-a2ba-9425b56b20c4	https://roamler-api.net/photos/750d9d89-c146-45d1-969c-e0f446b0cac8	1	1	1	64
https://roamler-api.net/photos/750d9d89-c146-45d1-969c-e0f446b0cac8	https://roamler-api.net/photos/51e03969-822c-40ed-9153-e736a5101836	1	1	1	49
https://roamler-api.net/photos/51e03969-822c-40ed-9153-e736a5101836	https://roamler-api.net/photos/a8f4951e-4908-4249-a852-0a20ad97dd9a	1	1	1	47
https://roamler-api.net/photos/395d2e37-dcb1-439d-92fa-9aed0c3eda7e	https://roamler-api.net/photos/b036e168-6976-4ffc-ac00-619126cf503d	1	1	1	43
https://roamler-api.net/photos/b036e168-6976-4ffc-ac00-619126cf503d	https://roamler-api.net/photos/67cce1e1-d0a5-4ee6-bc83-4aba51920fac	1	1	1	41
https://roamler-api.net/photos/67cce1e1-d0a5-4ee6-bc83-4aba51920fac	https://roamler-api.net/photos/90b58801-0e69-4331-8938-1391e173bce0	1	1	1	58
https://roamler-api.net/photos/e8b5562c-b8e6-4e73-b9b1-b5db1cf7f544	https://roamler-api.net/photos/4933fbf4-606f-4a8f-b494-04595b2ed3a6	0	0	0	21
https://roamler-api.net/photos/4933fbf4-606f-4a8f-b494-04595b2ed3a6	https://roamler-api.net/photos/b3dd87cb-fd09-4f6f-9959-fb82ebf6adb5	1	1	1	36
https://roamler-api.net/photos/1bcf6aa5-b7f7-4f9f-9b4a-6e618c7f86ee	https://roamler-api.net/photos/1ad7d4e2-8938-4dd3-a729-452fbd75283c	1	1	1	62
https://roamler-api.net/photos/1ad7d4e2-8938-4dd3-a729-452fbd75283c	https://roamler-api.net/photos/3cf05a72-345c-456c-964d-77d4de902790	1	1	1	75
https://roamler-api.net/photos/3cf05a72-345c-456c-964d-77d4de902790	https://roamler-api.net/photos/93ea6107-f1c2-4e43-b6bc-5021908e307f	1	1	1	80
https://roamler-api.net/photos/93ea6107-f1c2-4e43-b6bc-5021908e307f	https://roamler-api.net/photos/ec40066b-9cf8-455c-9c41-38db16c28b2b	1	1	1	71
https://roamler-api.net/photos/ec40066b-9cf8-455c-9c41-38db16c28b2b	https://roamler-api.net/photos/3c781e98-cbe1-4a3a-93a2-60f89392de23	1	1	1	57
https://roamler-api.net/photos/de44a6cf-3749-46ad-949a-7d04fd908e82	https://roamler-api.net/photos/7c45ec5e-0ba1-4791-9bd1-3cdc557df09e	1	1	1	32
https://roamler-api.net/photos/7c45ec5e-0ba1-4791-9bd1-3cdc557df09e	https://roamler-api.net/photos/50269202-1e73-45ab-ba8d-30cf45e5e0e4	0	0	0	9
https://roamler-api.net/photos/ab3657a4-1a13-4cda-8e9b-35e6f80cc4ba	https://roamler-api.net/photos/601a2998-3263-4bbe-a14e-90ad6694d2a2	1	1	1	49
https://roamler-api.net/photos/601a2998-3263-4bbe-a14e-90ad6694d2a2	https://roamler-api.net/photos/ed259054-38b1-4ed0-a57e-9299c1c1183c	1	0	0	28
https://roamler-api.net/photos/ed259054-38b1-4ed0-a57e-9299c1c1183c	https://roamler-api.net/photos/202bc812-bda5-422b-bf4f-6db7ade8fdf1	1	1	1	47
https://roamler-api.net/photos/202bc812-bda5-422b-bf4f-6db7ade8fdf1	https://roamler-api.net/photos/a1f8a48e-7899-46c5-9be2-bd55f66e34c9	1	1	1	43
https://roamler-api.net/photos/a1f8a48e-7899-46c5-9be2-bd55f66e34c9	https://roamler-api.net/photos/9a047c32-067f-42f8-a7d2-f0482a600210	1	1	1	41
https://roamler-api.net/photos/aad0ee4a-c019-494f-b237-d54b2da414eb	https://roamler-api.net/photos/207c7e92-a191-432f-8c26-68f7995ed7d3	1	1	1	39
https://roamler-api.net/photos/207c7e92-a191-432f-8c26-68f7995ed7d3	https://roamler-api.net/photos/f2982252-3324-4c37-a9ec-e765f1b86cb1	1	1	1	37
https://roamler-api.net/photos/f2982252-3324-4c37-a9ec-e765f1b86cb1	https://roamler-api.net/photos/c5376329-36e0-4e95-8280-a63e2f51cab6	1	1	1	33
https://roamler-api.net/photos/c5376329-36e0-4e95-8280-a63e2f51cab6	https://roamler-api.net/photos/7ac9aff0-021c-4578-91e6-139023808a3b	1	1	1	37
https://roamler-api.net/photos/7ac9aff0-021c-4578-91e6-139023808a3b	https://roamler-api.net/photos/5d9015ef-4fb6-43e4-8c22-7bd532ba8942	1	1	1	31
https://roamler-api.net/photos/5d9015ef-4fb6-43e4-8c22-7bd532ba8942	https://roamler-api.net/photos/a99e7684-d295-40d7-9554-cd2c407575c9	1	0	0	24
https://roamler-api.net/photos/a99e7684-d295-40d7-9554-cd2c407575c9	https://roamler-api.net/photos/907963a1-48c1-41d5-8ecd-0ed0c8154163	1	1	1	55
https://roamler-api.net/photos/e9bb0b3b-cea3-42fd-a1fd-575e7e19c6c8	https://roamler-api.net/photos/0c4ba08f-f148-4466-908a-2a67ee8929b4	1	0	0	21
https://roamler-api.net/photos/96a86ca7-69b9-4748-ac49-f44ffc82839e	https://roamler-api.net/photos/6b016c00-dc8c-4d78-8cb0-93aabbcb3d42	1	1	1	55
https://roamler-api.net/photos/a2ec6100-79a5-45c5-89ed-22b6f5510a68	https://roamler-api.net/photos/ab72ffe2-472b-4337-99fa-cd481a86df52	0	0	0	11
https://roamler-api.net/photos/471618b4-86ec-4d1f-9c41-0cd019ef52b0	https://roamler-api.net/photos/0ca786da-c475-4fc1-8dc1-f2d74e72df67	1	1	1	51
https://roamler-api.net/photos/e6b3390a-fd9d-4a4d-8aef-410d8749450c	https://roamler-api.net/photos/7db14382-5421-4f28-a891-61c75a6a054b	1	0	0	30
https://roamler-api.net/photos/a98e27e3-9be9-48e7-8c17-5a173f9afb90	https://roamler-api.net/photos/dc4ac033-1918-47e8-8f04-791e6fbe1837	1	1	1	34
https://roamler-api.net/photos/dc4ac033-1918-47e8-8f04-791e6fbe1837	https://roamler-api.net/photos/4e6de3df-165f-4ffe-b1dc-594ddd92a2e0	1	1	1	41
